Frequency,Impedance,Phase,Real,Imaginary,Magnitude,
 10000 , 10308.5765041401 ,-34.0165721856243 ,-225 ,-414 , 471.191044057503 
 10175 , 10247.9203639785 ,-33.5534925156002 ,-222 ,-423 , 477.716443091506 
 10350 , 10279.9604729913 ,-33.2414133243358 ,-214 ,-425 , 475.837157019079 
 10525 , 10346.0197102894 ,-32.9794852304003 ,-206 ,-424 , 471.393678362364 
 10700 , 10350.1104396553 ,-33.8620632908835 ,-210 ,-417 , 466.892921342785 
 10875 , 10251.7815838122 ,-34.4736648868649 ,-217 ,-416 , 469.196121041085 
 11050 , 10142.3594006946 ,-33.5807409961514 ,-217 ,-424 , 476.303474688145 
 11225 , 9594.63762009086 ,-33.7298653619956 ,-220 ,-444 , 495.515892782462 
 11400 , 10070.0599828901 ,-34.4234404494951 ,-221 ,-427 , 480.801414307404 
 11575 , 9938.10216388188 ,-34.465660123215 ,-222 ,-431 , 484.814397475983 
 11750 , 9896.46154878949 ,-34.4145683083697 ,-222 ,-434 , 487.483333048423 
 11925 , 9814.27819369635 ,-34.2470970434445 ,-223 ,-438 , 491.500762969906 
 12100 , 9777.08621057004 ,-34.6717197816013 ,-226 ,-440 , 494.647349128649 
 12275 , 9678.83759337637 ,-34.5078585149525 ,-225 ,-444 , 497.755964303794 
 12450 , 9701.37872761484 ,-34.8313714007903 ,-226 ,-443 , 497.317805834458 
 12625 , 9598.02405232902 ,-34.7407241676512 ,-227 ,-448 , 502.228035856223 
 12800 , 9514.37366654571 ,-34.8980638437708 ,-232 ,-452 , 508.062988220949 
 12975 , 9385.37924974687 ,-34.3605331081033 ,-230 ,-461 , 515.190256119038 
 13150 , 9434.27962548479 ,-34.2981073079662 ,-226 ,-463 , 515.213547958514 
 13325 , 9453.14448343027 ,-34.3638083824094 ,-223 ,-462 , 513.003898620663 
 13500 , 9383.80882019134 ,-34.7941484601035 ,-225 ,-462 , 513.876444293762 
 13675 , 9271.05488441269 ,-35.1335994247121 ,-229 ,-466 , 519.227310529791 
 13850 , 9249.03891976258 ,-35.3343118203138 ,-233 ,-467 , 521.89845755664 
 14025 , 9174.69983185718 ,-34.4458711743097 ,-230 ,-476 , 528.654896884537 
 14200 , 9222.60649644314 ,-34.546165586826 ,-225 ,-475 , 525.594901040716 
 14375 , 9177.44928444242 ,-34.4629240780927 ,-223 ,-478 , 527.459003146216 
 14550 , 9169.23240857157 ,-34.8984928968137 ,-225 ,-476 , 526.498812914141 
 14725 , 9122.61694003768 ,-34.7892562017499 ,-226 ,-479 , 529.638555998334 
 14900 , 9113.40139523656 ,-34.9822925684861 ,-226 ,-478 , 528.7343378295 
 15075 , 9095.1657851749 ,-35.5911081201378 ,-230 ,-481 , 533.16132642944 
 15250 , 9016.25975379021 ,-34.7104549037982 ,-226 ,-485 , 535.071023323073 
 15425 , 8969.46005114117 ,-34.8781726184318 ,-226 ,-488 , 537.79178126855 
 15600 , 8875.95501360497 ,-35.0288211950414 ,-230 ,-493 , 544.011948398195 
 15775 , 8826.65770863845 ,-35.0844663075306 ,-230 ,-494 , 544.918342506471 
 15950 , 8818.44222418626 ,-35.2386223515783 ,-231 ,-497 , 548.060215669775 
 16125 , 8756.4156398964 ,-35.2491762756141 ,-231 ,-501 , 551.690130417429 
 16300 , 8762.41472493812 ,-35.1294349336475 ,-229 ,-501 , 550.855697982693 
 16475 , 8673.48590810899 ,-35.142900216406 ,-230 ,-505 , 554.909902596809 
 16650 , 8684.89920881989 ,-35.5419239272926 ,-232 ,-505 , 555.741846543879 
 16825 , 8637.8907709575 ,-35.3834962060666 ,-233 ,-509 , 559.794605190154 
 17000 , 8579.79991615065 ,-35.0853143805138 ,-230 ,-515 , 564.025708633924 
 17175 , 8593.83432157666 ,-34.9102802081165 ,-226 ,-517 , 564.238424781581 
 17350 , 8586.09862231646 ,-35.3059772856614 ,-227 ,-515 , 562.809026224704 
 17525 , 8554.77809942929 ,-35.288708861296 ,-227 ,-516 , 563.724223357485 
 17700 , 8476.91132695081 ,-35.7201676991719 ,-233 ,-519 , 568.90245209526 
 17875 , 8460.50345395367 ,-35.337596602846 ,-231 ,-523 , 571.742949235056 
 18050 , 8396.15599535608 ,-34.8472633096203 ,-226 ,-532 , 578.013840664737 
 18225 , 8454.64967777041 ,-35.1114675863989 ,-223 ,-530 , 575.003478250349 
 18400 , 8436.65874090533 ,-35.3799882443143 ,-223 ,-530 , 575.003478250349 
 18575 , 8380.45292527698 ,-35.6288056324863 ,-225 ,-528 , 573.941634663317 
 18750 , 8398.86627208799 ,-35.7202813592135 ,-225 ,-526 , 572.102263585803 
 18925 , 8303.63860849416 ,-35.8967962319245 ,-229 ,-530 , 577.356908679545 
 19100 , 8278.20032790007 ,-35.7597271293133 ,-229 ,-534 , 581.030980241157 
 19275 , 8251.18148106413 ,-35.7468665629024 ,-229 ,-537 , 583.789345569102 
 19450 , 8194.74680793241 ,-35.3835828374006 ,-227 ,-543 , 588.538868724913 
 19625 , 8158.2370607845 ,-35.5089379301036 ,-227 ,-545 , 590.384620395891 
 19800 , 8139.58575891696 ,-35.806303384652 ,-228 ,-546 , 591.692487699481 
 19975 , 8152.0894609145 ,-35.6852707954291 ,-226 ,-546 , 590.924699094563 
 20150 , 8091.88512400255 ,-35.7563770840774 ,-227 ,-550 , 595.003361335043 
 20325 , 8086.69026338587 ,-35.8453315503634 ,-228 ,-550 , 595.385589345258 
 20500 , 8046.19322378257 ,-35.6604074333865 ,-227 ,-553 , 597.777550598883 
