Frequency,Impedance,Phase,Real,Imaginary,Magnitude,
 10000 , 9874.43426698462 ,-34.6180720226345 ,-239 ,-430 , 491.956298872166 
 10175 , 9843.82195154413 ,-33.8174143721468 ,-233 ,-440 , 497.884524764528 
 10350 , 9886.05415577435 ,-33.472336713523 ,-225 ,-443 , 496.864166548565 
 10525 , 9830.11598649957 ,-33.7571357659297 ,-222 ,-442 , 494.619045326805 
 10700 , 9910.29689791775 ,-34.3298367785582 ,-223 ,-433 , 487.050305410026 
 10875 , 9819.52062194225 ,-34.8355651941378 ,-230 ,-433 , 490.294809272952 
 11050 , 9525.55127923288 ,-34.4903245871888 ,-237 ,-446 , 505.05940244688 
 11225 , 9764.94149860177 ,-34.6481080415742 ,-224 ,-434 , 488.397379190347 
 11400 , 9549.57199423152 ,-34.728275111946 ,-236 ,-448 , 506.359556046887 
 11575 , 9493.8115715085 ,-34.6873839112845 ,-234 ,-451 , 508.09152718777 
 11750 , 9474.28840957285 ,-34.7024354658691 ,-234 ,-451 , 508.09152718777 
 11925 , 9361.02521372849 ,-34.9915189002078 ,-239 ,-456 , 514.836867366742 
 12100 , 9355.56316177848 ,-34.7356414575844 ,-237 ,-460 , 517.464008410247 
 12275 , 9329.76586044548 ,-34.6289029220864 ,-235 ,-461 , 517.441784165137 
 12450 , 9232.90148379787 ,-34.9734563927613 ,-238 ,-464 , 521.478666869509 
 12625 , 9142.61717458387 ,-34.8883778560089 ,-241 ,-468 , 526.407636722721 
 12800 , 9120.13131953449 ,-34.7472227497593 ,-242 ,-472 , 530.422473128732 
 12975 , 9119.11047198341 ,-34.6495677345982 ,-239 ,-476 , 532.632143228326 
 13150 , 9017.88904032038 ,-34.5205710718228 ,-238 ,-483 , 538.454269181701 
 13325 , 9028.45661397839 ,-34.5428369673412 ,-235 ,-483 , 537.134992343638 
 13500 , 9053.68739382472 ,-34.6137585228054 ,-234 ,-480 , 534 
 13675 , 8888.38843541946 ,-34.5473245297696 ,-239 ,-487 , 542.485022834732 
 13850 , 8963.3517919775 ,-34.8066347930777 ,-240 ,-484 , 540.236985035271 
 14025 , 8831.70473873538 ,-34.9799012637689 ,-242 ,-494 , 550.090901579003 
 14200 , 8822.15218226048 ,-34.5013860845028 ,-235 ,-498 , 550.66232847363 
 14375 , 8781.60913727981 ,-34.5178652508615 ,-234 ,-499 , 551.141542618591 
 14550 , 8773.6666329282 ,-34.7667732372869 ,-234 ,-498 , 550.236312869298 
 14725 , 8766.57533525264 ,-35.2500517725483 ,-236 ,-496 , 549.283169230589 
 14900 , 8678.5791666588 ,-35.0974065320034 ,-238 ,-501 , 554.657552008444 
 15075 , 8677.30932985917 ,-34.6991584743252 ,-234 ,-508 , 559.303137842083 
 15250 , 8554.43230870919 ,-35.0190848862487 ,-241 ,-512 , 565.884263785449 
 15425 , 8572.26007096854 ,-34.8999945818696 ,-237 ,-511 , 563.28500778913 
 15600 , 8528.36319918932 ,-34.7478249271014 ,-236 ,-512 , 563.773003965248 
 15775 , 8489.68442213349 ,-35.0284020680319 ,-238 ,-515 , 567.334998039077 
 15950 , 8452.24689715578 ,-35.1272790885585 ,-240 ,-519 , 571.805036703945 
 16125 , 8408.32221398319 ,-35.1873545146885 ,-240 ,-522 , 574.529372617275 
 16300 , 8401.44474496244 ,-35.3788242102326 ,-240 ,-523 , 575.438093977102 
 16475 , 8380.69555528028 ,-35.0988221789552 ,-237 ,-524 , 575.104338359571 
 16650 , 8330.78453879377 ,-35.2152240489561 ,-239 ,-527 , 578.662250367172 
 16825 , 8282.19565186991 ,-34.7910103575217 ,-238 ,-533 , 583.723393397935 
 17000 , 8258.87327759376 ,-34.9310766310049 ,-237 ,-536 , 586.058870762998 
 17175 , 8218.63775322845 ,-35.0567861640119 ,-237 ,-539 , 588.803872269876 
 17350 , 8224.8711218996 ,-35.0061824110106 ,-235 ,-539 , 588.001700677813 
 17525 , 8178.71124211665 ,-35.2579447624412 ,-238 ,-540 , 590.122021280345 
 17700 , 8155.60393308261 ,-34.9748001376925 ,-237 ,-542 , 591.551350264709 
 17875 , 8058.58338554053 ,-35.2021460333248 ,-240 ,-549 , 599.166921650386 
 18050 , 8038.78094221632 ,-34.4641359368655 ,-233 ,-556 , 602.847410212568 
 18225 , 8064.95357808612 ,-34.5873471041448 ,-229 ,-556 , 601.312730615276 
 18400 , 8050.4444439828 ,-35.109301741215 ,-230 ,-555 , 600.770338815092 
 18575 , 8006.55557168248 ,-35.3203532728327 ,-231 ,-555 , 601.153890447363 
 18750 , 8002.07373314059 ,-35.4966220066945 ,-234 ,-553 , 600.470648741468 
 18925 , 7977.59648967786 ,-35.4224816696411 ,-234 ,-555 , 602.313041532391 
 19100 , 7916.12716377008 ,-35.4159422052784 ,-237 ,-560 , 608.086342553424 
 19275 , 7860.80844026058 ,-35.5434660900594 ,-238 ,-564 , 612.160109775212 
 19450 , 7885.9789340844 ,-35.5896473724305 ,-236 ,-564 , 611.385312221352 
 19625 , 7829.72774958917 ,-35.3333044532577 ,-235 ,-570 , 616.542780348615 
 19800 , 7824.4503015647 ,-35.5972041997326 ,-236 ,-569 , 616.000811687777 
 19975 , 7813.36050834787 ,-35.6050665068404 ,-235 ,-570 , 616.542780348615 
 20150 , 7758.87090693106 ,-35.5450196299958 ,-235 ,-575 , 621.168254179172 
 20325 , 7723.31521702049 ,-35.5742592896611 ,-236 ,-577 , 623.397946740282 
 20500 , 7690.42824637571 ,-35.5508978340303 ,-237 ,-581 , 627.479083316727 
