,Frequency,Impedance,Phase,Real,Imaginary,Magnitude, 
330,67750.0,16241.12601732114,-46.84619678093334,-3.4,-294.8,294.82141398113,
332,68100.0,16109.5051184466,-47.13582018731664,-3.6,-296.8,296.82292699974084,
333,68275.0,16112.912324921901,-47.01362330579528,-3.2,-297.4,297.422337592206,
334,68450.0,16102.8361528247,-47.23267075375332,-2.8,-297.4,297.4195810603176,
339,69325.0,16107.4415018926,-47.00201637275236,1.4,-298.8,298.809074756099,
344,70200.0,15793.20105100944,-47.70167139783988,-0.4,-303.0,303.0079114968793,
349,71075.0,15541.620447922458,-48.190301421208076,-0.2,-306.2,306.2206234652932,
350,71250.0,15709.622452168498,-48.04870216983364,1.8,-304.8,304.8101615000516,
351,71425.0,15670.880320681481,-48.2632001458143,1.8,-305.4,305.41014222284986,
352,71600.0,15666.6801245115,-48.22572485403517,2.4,-306.4,306.4176000741212,
354,71950.0,15651.51844280574,-48.428578060694576,3.6,-306.4,306.4286550949976,
356,72300.0,15690.44490180332,-48.48552815032532,4.0,-305.0,305.0307918250084,
357,72475.0,15556.972441211237,-48.54411997757098,4.2,-307.2,307.23156692763985,
358,72650.0,15549.87620968556,-48.63887226937562,4.6,-307.4,307.43806438197123,
359,72825.0,15588.58343854074,-48.59567371944867,6.6,-307.2,307.27652720054436,
360,73000.0,15470.30361509918,-48.651049009579936,6.2,-308.4,308.4657820473678,
361,73175.0,15611.286035627618,-48.716870510300865,6.4,-306.8,306.8696666932318,
362,73350.0,15425.11926567996,-48.972200170887035,5.4,-309.4,309.4500539668182,
363,73525.0,15491.798477309381,-48.97520934079201,6.0,-308.8,308.86400471465157,
364,73700.0,15494.511845901981,-48.71903347483608,7.8,-309.2,309.3024665804568,
365,73875.0,15491.986164186801,-49.527095110619044,4.6,-309.2,309.2370883568966,
366,74050.0,15379.505459633021,-49.30172718759946,5.4,-311.4,311.450944265659,
367,74225.0,15383.986912570439,-49.42152655887024,6.6,-311.0,311.0815324177648,
368,74400.0,15447.185263560179,-49.10913544964733,9.4,-310.0,310.1466198180932,
369,74575.0,15406.513255693179,-49.29509499688654,8.2,-310.6,310.7104188774858,
370,74750.0,15357.3444236538,-49.62055076641356,7.2,-311.0,311.0881064675766,
371,74925.0,15316.00864115268,-49.786042712083926,7.2,-312.4,312.4845163032632,
372,75100.0,15328.87434298482,-49.40493029457454,10.4,-312.4,312.5761090477008,
373,75275.0,15219.794149632178,-49.58192475117098,9.8,-314.0,314.1593391453386,
374,75450.0,15250.12847840784,-50.045403313831315,8.0,-312.8,312.91295781049564,
375,75625.0,15177.752294500078,-49.63845025469494,9.8,-314.2,314.3536240919662,
376,75800.0,15266.49350966066,-49.65564500958328,11.2,-313.2,313.4166276277824,
377,75975.0,15146.15441591282,-50.1302284764517,9.4,-315.6,315.7415710616468,
378,76150.0,15156.47577805898,-50.04208537643576,10.6,-315.2,315.38159176232205,
379,76325.0,15170.23902696972,-50.144875086488014,11.2,-314.8,315.01098440877456,
380,76500.0,15088.22219420922,-50.1524362256899,10.8,-316.0,316.19478427589485,
381,76675.0,15125.47412104056,-50.19002573543717,11.2,-316.0,316.19924028154657,
382,76850.0,15101.87084040252,-50.36229985713676,11.2,-316.6,316.8095406454284,
383,77025.0,15042.574443238798,-50.20839273633502,12.6,-317.4,317.654973180363,
384,77200.0,15026.35290956552,-50.3524022336636,12.8,-317.4,317.66079426566256,
385,77375.0,15053.150479287,-50.688875556919186,11.6,-317.2,317.4178888891444,
386,77550.0,15031.22774281164,-50.338275519675754,14.8,-317.0,317.3495846101206,
387,77725.0,14968.808222051759,-50.625374382050396,13.0,-318.6,318.8676467564828,
388,77900.0,14844.730693998781,-50.71166493757714,13.8,-323.8,324.10758967534036,
389,78075.0,14897.668174103159,-50.84473701020966,14.2,-320.4,320.7315307438044,
390,78250.0,14814.352611847218,-50.79089613778854,14.2,-321.2,321.5171691755096,
391,78425.0,14914.08226398176,-50.38194980057008,16.6,-319.2,319.6378508909998,
392,78600.0,14910.0370343132,-50.73502328605806,16.0,-320.0,320.40237025583684,
393,78775.0,14941.25949310586,-51.14485096111032,14.6,-320.0,320.3646219575796,
394,78950.0,14831.99343511906,-51.070709744338636,15.2,-321.4,321.76073078191985,
395,79125.0,14799.557636630841,-51.0202267514026,16.2,-322.4,322.8115934631608,
396,79300.0,14781.3258538617,-50.99123039032098,16.4,-322.8,323.221082511306,
397,79475.0,14777.753106783359,-50.923605990803026,18.2,-323.0,323.513903081086,
398,79650.0,14714.292625059179,-51.07845863981446,18.2,-323.8,324.3142012661808,
399,79825.0,14778.4211289618,-51.00322112772661,18.4,-323.8,324.34012511739263,
400,80000.0,14667.2930259185,-51.64250851443504,15.2,-327.0,327.47802558058737,
401,80175.0,14736.555318748102,-51.30535081269086,18.8,-323.6,324.14752817566125,
402,80350.0,14680.35422580154,-51.31278400138874,20.0,-325.2,325.8203407599818,
403,80525.0,14686.880103889678,-51.58380042178762,19.2,-325.0,325.568426020264,
404,80700.0,14680.32061478,-51.55146997008869,19.6,-325.4,325.9918707715024,
405,80875.0,14635.8079818996,-51.761066876128965,19.8,-325.4,326.0128779291558,
406,81050.0,14629.68526829476,-51.706017781716085,19.8,-326.2,326.8141673483068,
407,81225.0,14575.47445529858,-51.58222822288864,21.6,-327.0,327.71739476478325,
408,81400.0,14516.704879974239,-51.820888116755704,20.6,-328.2,328.85372086487797,
409,81575.0,14567.87641221772,-51.87218972983648,21.2,-327.2,327.89131626665437,
410,81750.0,14536.32143604004,-51.838121438004656,22.4,-328.0,328.7648441339352,
411,81925.0,14506.911655394459,-51.731761550057925,22.4,-327.8,328.5828306899636,
412,82100.0,14474.984534921201,-52.16566277247102,22.4,-329.0,329.7630869899848,
413,82275.0,14467.803963976301,-52.05293907996528,23.0,-329.6,330.4048958597564,
414,82450.0,14458.01431919148,-52.04599925447714,23.6,-329.4,330.2451093373976,
415,82625.0,14407.640683568741,-52.10059268481194,24.4,-330.2,331.1054230579142,
416,82800.0,14422.892326182162,-52.161215885564616,25.0,-330.0,330.949050029795,
417,82975.0,14428.579616122961,-52.581408753543336,23.4,-329.4,330.2470128688176,
418,83150.0,14446.0433266175,-52.3561541184994,24.6,-329.4,330.3282373948926,
419,83325.0,14355.9403710138,-52.575851624307504,24.8,-331.0,331.92899088324464,
420,83500.0,14349.305558894319,-53.03979913787746,23.6,-329.8,330.6700513328986,
421,83675.0,14330.07497593016,-52.752006175757174,24.8,-331.8,332.72877002490276,
422,83850.0,14279.124561144801,-52.65904341126652,26.2,-332.8,333.833399576993,
423,84025.0,14213.971972256899,-52.3716624261953,28.0,-334.2,335.3794741722704,
424,84200.0,14259.57425698308,-52.783863956582174,27.2,-333.8,334.90852599223956,
425,84375.0,14246.30548023484,-52.778722966242356,27.6,-333.4,334.5434829618529,
426,84550.0,14234.11042719814,-52.817194213998015,28.8,-334.4,335.6438873002764,
427,84725.0,14264.32418298798,-52.786656264128375,29.0,-333.2,334.4629024439518,
428,84900.0,14245.279227655861,-52.857612272724964,29.6,-333.8,335.1111435009708,
429,85075.0,14213.80466656652,-53.04700867653204,29.4,-334.0,335.29181489496005,
430,85250.0,14248.65373885324,-53.37462795326169,28.2,-333.2,334.4018398876962,
431,85425.0,14146.02931754906,-53.539170398299326,27.8,-335.0,336.15725726594303,
432,85600.0,14135.86785476616,-53.43859870442416,28.4,-335.2,336.4027435347034,
433,85775.0,14083.872638783261,-53.321928895366874,30.4,-336.8,338.1753144782112,
434,85950.0,14072.713855322057,-53.47365107246232,30.0,-339.0,340.34341075477903,
435,86125.0,14058.1187156959,-53.40524866367118,31.4,-336.4,337.8701106284618,
436,86300.0,14096.08611333946,-53.54144155921824,32.0,-335.8,337.32280164588684,
437,86475.0,13964.38298727808,-53.479772520584525,32.4,-337.4,338.9531927937348,
438,86650.0,13911.088259086002,-53.99659422744294,29.8,-340.0,341.3076043838074,
439,86825.0,13890.847483423999,-53.82435169823067,31.0,-341.2,342.60880704498015,
440,87000.0,13828.734173390621,-53.63347481763386,33.0,-343.0,344.58498600438804,
441,87175.0,13968.737761329841,-53.5189493939057,35.2,-340.8,342.6144944706572,
442,87350.0,13893.59362253814,-53.52902905917834,36.2,-342.0,343.91235595170303,
443,87525.0,13927.753960534761,-53.84479452433072,35.6,-340.8,342.65884254468,
444,87700.0,13941.85322453366,-53.787674558452224,36.2,-340.2,342.1312235763494,
445,87875.0,13830.8863012639,-53.724595561617534,36.8,-341.6,343.5805068184376,
446,88050.0,13841.495375448541,-54.0193258828995,34.0,-341.4,343.0998545460714,
447,88225.0,13824.669933011499,-54.071367943552715,36.4,-343.0,344.93066396378936,
448,88400.0,13871.91215769888,-54.31733978632697,37.2,-341.6,343.6300685870886,
449,88575.0,13768.829412106677,-54.05819286248262,38.6,-343.4,345.5641807300824,
450,88750.0,13824.266078768502,-54.221441431335265,38.4,-342.8,344.94661160460316,
451,88925.0,13795.963900908682,-54.3836996442904,37.8,-343.4,345.4778238346214,
452,89100.0,13778.30049525632,-54.357061738803694,38.6,-343.4,345.5650089296542,
453,89275.0,13719.23263210832,-54.41496306055215,38.8,-344.2,346.3849738838562,
454,89450.0,13700.064165872882,-54.478643192840195,39.4,-345.4,347.64260213064665,
455,89625.0,13662.01253377666,-54.54622828496532,39.4,-346.2,348.4368224483926,
456,89800.0,13448.41666259216,-53.71624222995018,41.6,-350.6,353.15124768459566,
457,89975.0,13686.167506920081,-54.52269418270274,41.6,-345.4,347.90057157428356,
458,90150.0,13656.048023096959,-54.76561101587801,41.2,-345.2,347.6547866542852,
459,90325.0,13712.22890979634,-54.783099084538094,41.6,-346.0,348.5021783348686,
460,90500.0,13610.15457298856,-54.973198800388765,40.6,-346.6,348.97129460861726,
461,90675.0,13549.43284591864,-55.05666431069566,41.0,-348.6,351.0056141608994,
462,90850.0,13479.39430139244,-54.74806059075523,42.8,-350.4,353.006914935057,
463,91025.0,13492.91495333576,-54.767461756562945,45.0,-350.2,353.08721875623144,
464,91200.0,13545.52493501716,-54.85668574436662,44.8,-349.0,351.8690107543122,
465,91375.0,13589.56129164988,-54.65360282231634,46.4,-347.8,350.8853188990712,
466,91550.0,13521.353830654261,-55.0222875737975,45.6,-349.0,351.968589194456,
467,91725.0,13470.94674330072,-55.13064976623998,44.8,-350.6,353.454874006302,
468,91900.0,13519.22075327686,-55.12981970905618,46.8,-349.2,352.32700953268204,
469,92075.0,13473.4456056922,-55.25537580298796,46.4,-350.8,353.8578375071423,
470,92250.0,13414.887285319459,-55.14422423238415,48.2,-351.6,354.8907076656018,
471,92425.0,13449.08546097152,-55.16148548218998,48.8,-350.6,353.9837452555652,
472,92600.0,13430.338245047858,-55.309025128386985,49.0,-351.4,354.802846946743,
473,92775.0,13399.828956076899,-55.45780023183535,48.6,-351.6,354.945183831767,
474,92950.0,13375.10643775574,-55.55923864823818,49.2,-352.0,355.42807661232376,
475,93125.0,13413.119869706443,-55.7067009753314,49.6,-350.6,354.1002845874892,
476,93300.0,13378.98564232152,-55.90314739778633,47.8,-352.6,355.8294495868588,
477,93475.0,13453.168227887518,-55.7005344383238,49.4,-351.4,354.866505863602,
478,93650.0,13259.83464549692,-55.77191008336374,50.6,-354.6,358.1956493985216,
479,93825.0,13285.81206705474,-55.631218668048476,51.8,-354.4,358.16837483666507,
480,94000.0,13299.31426608174,-55.95495834037946,51.2,-353.8,357.4864348155884,
481,94175.0,13303.867574965738,-55.87384532891029,52.0,-353.4,357.20683738048945,
482,94350.0,13218.1352447737,-56.028151081357215,52.0,-355.4,359.188173939356,
483,94525.0,13229.22956793966,-56.04578485240997,53.0,-354.8,358.73790527809876,
484,94700.0,13153.051365570578,-55.85384624452151,54.4,-357.2,361.3231026609052,
485,94875.0,13140.22212425278,-55.884966435362756,55.0,-358.0,362.2055717622038,
486,95050.0,13163.593098483141,-56.055851284785476,55.0,-357.2,361.41499995339825,
487,95225.0,13138.496781648118,-56.08012883407091,55.8,-357.8,362.12971103561324,
488,95400.0,13144.68313671076,-56.04389602464704,56.0,-357.6,361.96278994893,
489,95575.0,13112.937143041301,-56.23533018068616,56.2,-357.8,362.1884708405234,
490,95750.0,13066.32938389958,-57.408513447778454,55.2,-359.2,363.4835953337534,
491,95925.0,13141.894171164962,-55.887932151490375,59.2,-357.4,362.2767998618824,
492,96100.0,13096.42933282194,-56.36174766244026,57.6,-358.8,363.4054255416694,
493,96275.0,13046.430835018338,-56.4878975711743,58.2,-358.6,363.2981922110192,
494,96450.0,13075.62186321086,-56.72785607123372,57.2,-359.0,363.5333192693142,
495,96625.0,12999.620418439361,-56.4319385608797,59.4,-360.8,365.65849478236106,
496,96800.0,12930.02118035302,-56.586143036203566,59.6,-362.8,367.66363349846426,
497,96975.0,12990.37918308444,-56.47555657183098,61.4,-361.0,366.1918636207358,
498,97150.0,12920.610845385741,-56.708496965267365,60.6,-361.6,366.65408913853804,
499,97325.0,12960.883114506481,-56.577944515338956,62.4,-361.4,366.7522150134142,
500,97500.0,12974.47433403582,-56.574466449672,63.0,-360.6,366.06200407482095,
501,97675.0,12949.28756167258,-56.91228123337172,62.6,-362.0,367.3836779424426,
502,97850.0,12926.53322775284,-56.9519979061678,63.0,-362.8,368.23563395512303,
503,98025.0,12903.23969508564,-57.08588453491268,62.6,-362.0,367.3765311267186,
504,98200.0,12850.94466530624,-57.11578496775735,63.2,-363.6,369.06603673291403,
505,98375.0,12887.30632980552,-57.22834850049985,63.8,-363.6,369.15551758103,
506,98550.0,12823.64128077962,-56.90968955897129,65.4,-364.6,370.42168368266937,
507,98725.0,12790.137223904221,-57.04133533992418,65.6,-365.6,371.44334936405824,
508,98900.0,12782.928472925318,-57.18467364929346,68.2,-365.6,371.9167282608326,
509,99075.0,12747.98266222718,-56.886924966414064,69.2,-366.0,372.4903169464004,
510,99250.0,12789.43911055398,-57.07002566992814,68.8,-364.4,370.84232103500096,
511,99425.0,12775.100058687942,-57.24810525015664,68.4,-364.6,370.96253382983576,
