Frequency,Impedance,Phase,Real,Imaginary,Magnitude,
 10000 , 1016.56135883746 ,-8.60385437131396 ,-260 ,-4776 , 4783.07181631219 
 10175 , 1020.21638970839 ,-8.66591019864933 ,-234 ,-4788 , 4793.71463481088 
 10350 , 1023.25791291932 ,-8.99384905451103 ,-205 ,-4796 , 4800.37925585052 
 10525 , 1014.30544213902 ,-9.12402038770165 ,-180 ,-4789 , 4792.38155826516 
 10700 , 1008.69458233393 ,-9.07020929107631 ,-162 ,-4788 , 4790.73981760646 
 10875 , 1004.75863710725 ,-8.67618120031858 ,-147 ,-4790 , 4792.25510589743 
 11050 , 1007.85394704605 ,-8.49255279638248 ,-130 ,-4801 , 4802.75972749002 
 11225 , 988.001734445631 ,-7.78996782703206 ,-101 ,-4808 , 4809.06071910098 
 11400 , 1002.84272578729 ,-8.42370069715298 ,-98 ,-4814 , 4814.9974039453 
 11575 , 1002.36156555855 ,-8.16217724170133 ,-81 ,-4816 , 4816.68111877878 
 11750 , 999.920466773836 ,-8.1511383627755 ,-64 ,-4820 , 4820.42487753932 
 11925 , 1000.09846540373 ,-7.79149218977688 ,-45 ,-4828 , 4828.20970961287 
 12100 , 1000.4403493937 ,-7.81690986344034 ,-28 ,-4834 , 4834.08109158297 
 12275 , 998.950995141672 ,-7.88985963649031 ,-13 ,-4834 , 4834.01748031593 
 12450 , 996.978638261911 ,-7.78660274372186 , 7 ,-4835 , 4835.00506721555 
 12625 , 998.323750632549 ,-7.46333519959131 , 23 ,-4837 , 4837.05468234545 
 12800 , 998.7707495255 ,-7.22352696492396 , 37 ,-4844 , 4844.14130677461 
 12975 , 1000.19143100877 ,-7.36629632588193 , 54 ,-4846 , 4846.30085735502 
 13150 , 1001.51262584731 ,-7.31260914163897 , 77 ,-4852 , 4852.61094669663 
 13325 , 1000.76110598623 ,-7.38899930699984 , 96 ,-4854 , 4854.94922733493 
 13500 , 994.543573939117 ,-7.54312856912793 , 113 ,-4853 , 4854.31539972425 
 13675 , 995.943619109958 ,-7.09017055388381 , 125 ,-4852 , 4853.60989367708 
 13850 , 990.05684682353 ,-7.06966399279645 , 140 ,-4862 , 4864.015213792 
 14025 , 995.757940442026 ,-6.96188381242138 , 154 ,-4870 , 4872.43429919789 
 14200 , 996.217688437216 ,-7.03509712764316 , 172 ,-4876 , 4879.03269101571 
 14375 , 994.586729955359 ,-7.22383986681052 , 193 ,-4874 , 4877.8196973648 
 14550 , 992.167306251257 ,-7.181158710256 , 209 ,-4872 , 4876.48080074145 
 14725 , 987.171484647698 ,-7.042643466036 , 225 ,-4871 , 4876.19380254723 
 14900 , 990.683564796211 ,-6.85132549144816 , 238 ,-4873 , 4878.80856357369 
 15075 , 988.219927087779 ,-7.13983909095936 , 246 ,-4875 , 4881.20282307548 
 15250 , 984.132019816363 ,-6.57674021062246 , 266 ,-4879 , 4886.24569582824 
 15425 , 988.406673273202 ,-6.68557644056892 , 284 ,-4877 , 4885.26201958503 
 15600 , 990.200745640777 ,-6.69665969359266 , 297 ,-4875 , 4884.03869763539 
 15775 , 984.230380282921 ,-6.54560958258077 , 309 ,-4883 , 4892.76711074623 
 15950 , 987.153612220857 ,-6.48050428023225 , 327 ,-4885 , 4895.93239332407 
 16125 , 987.270516082671 ,-6.45772703656849 , 344 ,-4886 , 4898.0947316278 
 16300 , 984.447153109979 ,-6.45530926753179 , 357 ,-4886 , 4899.02490297814 
 16475 , 983.383798362603 ,-6.39741975385016 , 373 ,-4887 , 4901.21393126234 
 16650 , 985.024914346829 ,-6.11155781346395 , 385 ,-4891 , 4906.12943163957 
 16825 , 984.561495501067 ,-6.05630471813095 , 400 ,-4894 , 4910.31933788425 
 17000 , 987.048013046884 ,-6.1984763685598 , 416 ,-4896 , 4913.64141955841 
 17175 , 984.748787372944 ,-6.20736499025804 , 433 ,-4894 , 4913.11764565026 
 17350 , 983.687056408701 ,-6.28676690056108 , 448 ,-4892 , 4912.47066149 
 17525 , 981.845941080869 ,-6.09803904052023 , 461 ,-4889 , 4910.68651005132 
 17700 , 981.838797206199 ,-5.9629516873195 , 472 ,-4893 , 4915.71286793686 
 17875 , 984.169697230088 ,-5.95107066828098 , 486 ,-4893 , 4917.07687554303 
 18050 , 987.603634415494 ,-5.97899913409481 , 505 ,-4899 , 4924.9594922192 
 18225 , 987.441617508168 ,-5.94059780725433 , 524 ,-4896 , 4923.96100715674 
 18400 , 983.427985328608 ,-6.16429825024892 , 540 ,-4896 , 4925.68939337429 
 18575 , 979.705289925213 ,-6.23388895939564 , 549 ,-4891 , 4921.71535137903 
 18750 , 976.965473250054 ,-5.9818066016212 , 563 ,-4891 , 4923.2966597596 
 18925 , 975.298459998435 ,-5.86496456755248 , 575 ,-4888 , 4921.7038716282 
 19100 , 974.844851122854 ,-5.73920400535457 , 586 ,-4889 , 4923.99400893218 
 19275 , 977.531662578273 ,-5.60968108798011 , 599 ,-4890 , 4926.55061884073 
 19450 , 976.868817447056 ,-5.63532337188332 , 613 ,-4890 , 4928.27241536017 
 19625 , 977.7720712275 ,-5.62006995339834 , 628 ,-4897 , 4937.10370561527 
 19800 , 975.184732510617 ,-5.64789632495632 , 639 ,-4896 , 4937.52336703331 
 19975 , 974.609423692382 ,-5.52488301751748 , 655 ,-4898 , 4941.6018657921 
 20150 , 974.965184754726 ,-5.60301349407746 , 669 ,-4894 , 4939.51384247478 
 20325 , 976.240403060591 ,-5.45808388056059 , 680 ,-4891 , 4938.04424848543 
 20500 , 977.928221268154 ,-5.18586548282423 , 696 ,-4889 , 4938.29292367312 
